ProductKey,OrderDateKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount
420,20060701,7,SO46626,23,1,1,141.615,141.615
224,20060701,7,SO46626,24,1,4,5.1865,20.746
447,20060701,7,SO46626,25,1,4,15,60
233,20060701,7,SO46626,26,1,3,28.8404,86.5212
397,20060701,7,SO46626,27,1,3,24.2945,72.8835
461,20060701,7,SO46626,28,1,5,53.994,269.97
456,20060701,7,SO46626,29,1,4,44.994,179.976
469,20060701,7,SO46626,30,1,12,22.0342,264.4104
470,20060701,7,SO46626,31,1,18,20.8945,376.101
411,20060701,7,SO46626,32,1,2,125.415,250.83
356,20060701,7,SO46626,33,1,6,1242.8518,7457.1108
360,20060701,7,SO46626,34,1,4,1229.4589,4917.8356
216,20060701,7,SO46626,35,1,6,16.8221,100.9326
419,20060701,7,SO46627,1,1,3,52.647,157.941
469,20060701,7,SO46627,2,1,4,22.794,91.176
458,20060701,7,SO46627,3,1,2,44.994,89.988
460,20060701,7,SO46627,4,1,6,53.994,323.964
233,20060701,7,SO46627,5,1,1,28.8404,28.8404
213,20060701,7,SO46627,6,1,5,16.8221,84.1105
468,20060701,7,SO46627,7,1,3,22.794,68.382
216,20060701,7,SO46627,8,1,5,16.8221,84.1105
360,20060701,7,SO46627,9,1,3,1229.4589,3688.3767
470,20060701,7,SO46627,10,1,8,22.794,182.352
356,20060701,7,SO46627,11,1,1,1242.8518,1242.8518
358,20060701,7,SO46627,12,1,2,1229.4589,2458.9178
428,20060701,7,SO46627,13,1,2,209.256,418.512
420,20060701,7,SO46627,14,1,5,141.615,708.075
456,20060701,7,SO46627,15,1,3,44.994,134.982
352,20060701,7,SO46627,16,1,2,1242.8518,2485.7036
410,20060701,7,SO46627,17,1,1,36.447,36.447
224,20060701,7,SO46627,18,1,5,5.1865,25.9325
221,20060701,7,SO46627,19,1,1,16.8221,16.8221
421,20060701,7,SO46627,20,1,4,196.329,785.316
366,20060701,5,SO46628,1,1,1,647.994,647.994
271,20060701,3,SO46629,1,1,4,202.332,809.328
263,20060701,3,SO46629,2,1,4,202.332,809.328
329,20060701,3,SO46629,3,1,3,469.794,1409.382
389,20060701,3,SO46629,4,1,3,600.2625,1800.7875
371,20060701,3,SO46629,5,1,7,1308.9375,9162.5625
339,20060701,3,SO46629,6,1,5,469.794,2348.97
375,20060701,3,SO46629,7,1,3,1308.9375,3926.8125
341,20060701,3,SO46629,8,1,6,469.794,2818.764
335,20060701,3,SO46629,9,1,4,469.794,1879.176
387,20060701,3,SO46629,10,1,2,600.2625,1200.525
321,20060701,3,SO46629,11,1,6,469.794,2818.764
383,20060701,3,SO46629,12,1,2,600.2625,1200.525
422,20060701,3,SO46629,13,1,4,67.539,270.156
216,20060701,3,SO46629,14,1,1,16.8221,16.8221
415,20060701,3,SO46629,15,1,4,198.036,792.144
414,20060701,3,SO46629,16,1,9,149.031,1341.279
325,20060701,3,SO46629,17,1,4,469.794,1879.176
368,20060701,3,SO46629,18,1,9,1466.01,13194.09
417,20060701,3,SO46629,19,1,10,324.4527,3244.527
407,20060701,3,SO46629,20,1,3,65.6018,196.8054
381,20060701,3,SO46629,21,1,2,600.2625,1200.525
377,20060701,3,SO46629,22,1,4,1308.9375,5235.75
373,20060701,3,SO46629,23,1,4,1308.9375,5235.75
273,20060701,3,SO46629,24,1,3,202.332,606.996
433,20060701,3,SO46629,25,1,2,324.4527,648.9054
327,20060701,3,SO46629,26,1,6,234.897,1409.382
379,20060701,3,SO46629,27,1,7,1308.9375,9162.5625
331,20060701,3,SO46629,28,1,4,469.794,1879.176
343,20060701,3,SO46629,29,1,4,469.794,1879.176
323,20060701,3,SO46629,30,1,6,469.794,2818.764
333,20060701,3,SO46629,31,1,3,469.794,1409.382
369,20060701,3,SO46629,32,1,4,1466.01,5864.04
337,20060701,3,SO46629,33,1,5,469.794,2348.97
435,20060701,3,SO46629,34,1,1,324.4527,324.4527
370,20060701,3,SO46629,35,1,3,1466.01,4398.03
265,20060701,3,SO46629,36,1,3,202.332,606.996
385,20060701,3,SO46629,37,1,3,600.2625,1800.7875
286,20060701,3,SO46629,38,1,5,183.9382,919.691
254,20060701,3,SO46629,39,1,3,183.9382,551.8146
364,20060701,5,SO46630,1,1,2,647.994,1295.988
420,20060701,5,SO46630,2,1,2,141.615,283.23
458,20060701,5,SO46630,3,1,5,44.994,224.97
459,20060701,5,SO46630,4,1,4,53.994,215.976
233,20060701,5,SO46630,5,1,5,28.8404,144.202
448,20060701,5,SO46630,6,1,2,11.994,23.988
427,20060701,5,SO46630,7,1,2,209.256,418.512
409,20060701,5,SO46630,8,1,1,209.256,209.256
216,20060701,5,SO46630,9,1,4,16.8221,67.2884
213,20060701,5,SO46630,10,1,6,16.8221,100.9326
460,20060701,5,SO46630,11,1,5,53.994,269.97
447,20060701,5,SO46630,12,1,2,15,30
224,20060701,5,SO46630,13,1,5,5.1865,25.9325
421,20060701,5,SO46630,14,1,5,196.329,981.645
354,20060701,5,SO46630,15,1,6,1242.8518,7457.1108
470,20060701,5,SO46630,16,1,9,22.794,205.146
401,20060701,5,SO46630,17,1,1,65.6018,65.6018
453,20060701,5,SO46630,18,1,3,35.994,107.982
411,20060701,5,SO46630,19,1,1,125.415,125.415
297,20060701,5,SO46630,20,1,1,736.1455,736.1455
410,20060701,5,SO46630,21,1,2,36.447,72.894
230,20060701,5,SO46630,22,1,2,28.8404,57.6808
456,20060701,5,SO46630,23,1,4,44.994,179.976
445,20060701,5,SO46630,24,1,2,35.994,71.988
366,20060701,5,SO46630,25,1,4,647.994,2591.976
360,20060701,5,SO46630,26,1,3,1229.4589,3688.3767
221,20060701,5,SO46630,27,1,4,16.8221,67.2884
356,20060701,5,SO46630,28,1,3,1242.8518,3728.5554
469,20060701,5,SO46630,29,1,12,22.0342,264.4104
419,20060701,5,SO46630,30,1,2,52.647,105.294
365,20060701,5,SO46630,31,1,1,647.994,647.994
367,20060701,5,SO46630,32,1,7,647.994,4535.958
412,20060701,5,SO46630,33,1,3,180.129,540.387
468,20060701,5,SO46630,34,1,2,22.794,45.588
358,20060701,5,SO46630,35,1,4,1229.4589,4917.8356
236,20060701,5,SO46630,36,1,10,28.8404,288.404
464,20060701,5,SO46630,37,1,2,14.1289,28.2578
289,20060701,5,SO46630,38,1,1,744.2727,744.2727
461,20060701,5,SO46630,39,1,3,53.994,161.982
410,20060701,5,SO46631,1,1,2,36.447,72.894
356,20060701,5,SO46631,2,1,3,1242.8518,3728.5554
470,20060701,5,SO46631,3,1,16,20.8945,334.312
216,20060701,5,SO46631,4,1,4,16.8221,67.2884
213,20060701,5,SO46631,5,1,5,16.8221,84.1105
456,20060701,5,SO46631,6,1,4,44.994,179.976
224,20060701,5,SO46631,7,1,4,5.1865,20.746
458,20060701,5,SO46631,8,1,2,44.994,89.988
360,20060701,5,SO46631,9,1,1,1229.4589,1229.4589
233,20060701,5,SO46631,10,1,5,28.8404,144.202
468,20060701,5,SO46631,11,1,2,22.794,45.588
399,20060701,5,SO46631,12,1,2,33.7745,67.549
421,20060701,5,SO46631,13,1,3,196.329,588.987
428,20060701,5,SO46631,14,1,2,209.256,418.512
221,20060701,5,SO46631,15,1,4,16.8221,67.2884
460,20060701,5,SO46631,16,1,5,53.994,269.97
397,20060701,6,SO46632,1,1,1,24.2945,24.2945
289,20060701,2,SO46633,1,1,5,744.2727,3721.3635
308,20060701,2,SO46633,2,1,4,744.2727,2977.0908
360,20060701,2,SO46633,3,1,7,1229.4589,8606.2123
456,20060701,2,SO46633,4,1,8,44.994,359.952
362,20060701,2,SO46633,5,1,9,1229.4589,11065.1301
297,20060701,2,SO46633,6,1,2,736.1455,1472.291
354,20060701,2,SO46633,7,1,1,1242.8518,1242.8518
461,20060701,2,SO46633,8,1,3,53.994,161.982
409,20060701,2,SO46633,9,1,3,209.256,627.768
224,20060701,2,SO46633,10,1,3,5.1865,15.5595
453,20060701,2,SO46633,11,1,4,35.994,143.976
468,20060701,2,SO46633,12,1,3,22.794,68.382
459,20060701,2,SO46633,13,1,1,53.994,53.994
230,20060701,2,SO46633,14,1,3,28.8404,86.5212
356,20060701,2,SO46633,15,1,4,1242.8518,4971.4072
470,20060701,2,SO46633,16,1,33,18.995,626.835
366,20060701,2,SO46633,17,1,7,647.994,4535.958
460,20060701,2,SO46633,18,1,3,53.994,161.982
428,20060701,2,SO46633,19,1,4,209.256,837.024
236,20060701,2,SO46633,20,1,5,28.8404,144.202
399,20060701,2,SO46633,21,1,4,33.7745,135.098
397,20060701,2,SO46633,22,1,2,24.2945,48.589
448,20060701,2,SO46633,23,1,3,11.994,35.982
458,20060701,2,SO46633,24,1,4,44.994,179.976
364,20060701,2,SO46633,25,1,11,626.3942,6890.3362
469,20060701,2,SO46633,26,1,27,18.995,512.865
233,20060701,2,SO46633,27,1,7,28.8404,201.8828
367,20060701,2,SO46633,28,1,3,647.994,1943.982
427,20060701,2,SO46633,29,1,3,209.256,627.768
464,20060701,2,SO46633,30,1,2,14.1289,28.2578
352,20060701,2,SO46633,31,1,4,1242.8518,4971.4072
401,20060701,2,SO46633,32,1,7,65.6018,459.2126
421,20060701,2,SO46633,33,1,1,196.329,196.329
419,20060701,2,SO46633,34,1,7,52.647,368.529
365,20060701,2,SO46633,35,1,11,626.3942,6890.3362
221,20060701,2,SO46633,36,1,6,16.8221,100.9326
447,20060701,2,SO46633,37,1,4,15,60
216,20060701,2,SO46633,38,1,3,16.8221,50.4663
410,20060701,2,SO46633,39,1,3,36.447,109.341
420,20060701,2,SO46633,40,1,2,141.615,283.23
213,20060701,2,SO46633,41,1,10,16.8221,168.221
453,20060701,4,SO46634,1,1,1,35.994,35.994
327,20060701,4,SO46634,2,1,1,234.897,234.897
263,20060701,4,SO46634,3,1,1,202.332,202.332
423,20060701,4,SO46634,4,1,2,165.231,330.462
239,20060701,5,SO46635,1,1,3,780.8182,2342.4546
453,20060701,5,SO46635,2,1,1,35.994,35.994
412,20060701,5,SO46636,1,1,1,180.129,180.129
426,20060701,5,SO46637,1,1,1,209.256,209.256
333,20060701,4,SO46638,1,1,2,469.794,939.588
325,20060701,4,SO46638,2,1,2,469.794,939.588
343,20060701,4,SO46638,3,1,4,469.794,1879.176
368,20060701,4,SO46638,4,1,4,1466.01,5864.04
459,20060701,4,SO46638,5,1,3,53.994,161.982
221,20060701,4,SO46638,6,1,4,16.8221,67.2884
407,20060701,4,SO46638,7,1,2,65.6018,131.2036
233,20060701,4,SO46638,8,1,7,28.8404,201.8828
216,20060701,4,SO46638,9,1,2,16.8221,33.6442
329,20060701,4,SO46638,10,1,3,469.794,1409.382
387,20060701,4,SO46638,11,1,2,600.2625,1200.525
236,20060701,4,SO46638,12,1,4,28.8404,115.3616
323,20060701,4,SO46638,13,1,1,469.794,469.794
341,20060701,4,SO46638,14,1,1,469.794,469.794
321,20060701,4,SO46638,15,1,1,469.794,469.794
417,20060701,4,SO46638,16,1,2,324.4527,648.9054
335,20060701,4,SO46638,17,1,1,469.794,469.794
327,20060701,4,SO46638,18,1,2,234.897,469.794
383,20060701,4,SO46638,19,1,3,600.2625,1800.7875
448,20060701,4,SO46638,20,1,10,11.994,119.94
379,20060701,4,SO46638,21,1,3,1308.9375,3926.8125
371,20060701,4,SO46638,22,1,1,1308.9375,1308.9375
286,20060701,4,SO46638,23,1,2,183.9382,367.8764
242,20060701,4,SO46638,24,1,4,780.8182,3123.2728
414,20060701,4,SO46638,25,1,1,149.031,149.031
370,20060701,4,SO46638,26,1,3,1466.01,4398.03
447,20060701,4,SO46638,27,1,3,15,45
337,20060701,4,SO46638,28,1,3,469.794,1409.382
224,20060701,4,SO46638,29,1,9,5.1865,46.6785
461,20060701,4,SO46638,30,1,2,53.994,107.988
339,20060701,4,SO46638,31,1,3,469.794,1409.382
460,20060701,4,SO46638,32,1,3,53.994,161.982
456,20060701,4,SO46638,33,1,5,44.994,224.97
369,20060701,4,SO46638,34,1,6,1466.01,8796.06
435,20060701,4,SO46638,35,1,3,324.4527,973.3581
415,20060701,4,SO46638,36,1,2,198.036,396.072
424,20060701,4,SO46638,37,1,1,214.236,214.236
453,20060701,4,SO46638,38,1,4,35.994,143.976
458,20060701,4,SO46638,39,1,1,44.994,44.994
213,20060701,4,SO46638,40,1,3,16.8221,50.4663
230,20060701,4,SO46638,41,1,4,28.8404,115.3616
373,20060701,4,SO46638,42,1,5,1308.9375,6544.6875
464,20060701,4,SO46638,43,1,4,14.1289,56.5156
375,20060701,4,SO46638,44,1,4,1308.9375,5235.75
331,20060701,4,SO46638,45,1,1,469.794,469.794
385,20060701,4,SO46638,46,1,1,600.2625,600.2625
254,20060701,4,SO46638,47,1,2,183.9382,367.8764
263,20060701,4,SO46638,48,1,1,202.332,202.332
389,20060701,4,SO46638,49,1,2,600.2625,1200.525
265,20060701,4,SO46638,50,1,1,202.332,202.332
433,20060701,4,SO46638,51,1,2,324.4527,648.9054
273,20060701,4,SO46638,52,1,5,202.332,1011.66
403,20060701,4,SO46638,53,1,2,24.2945,48.589
343,20060701,6,SO46639,1,1,1,469.794,469.794
433,20060701,6,SO46639,2,1,3,324.4527,973.3581
323,20060701,6,SO46639,3,1,2,469.794,939.588
460,20060701,6,SO46639,4,1,5,53.994,269.97
213,20060701,6,SO46639,5,1,4,16.8221,67.2884
216,20060701,6,SO46639,6,1,5,16.8221,84.1105
233,20060701,6,SO46639,7,1,4,28.8404,115.3616
327,20060701,6,SO46639,8,1,3,234.897,704.691
224,20060701,6,SO46639,9,1,3,5.1865,15.5595
414,20060701,6,SO46639,10,1,1,149.031,149.031
458,20060701,6,SO46639,11,1,11,43.4942,478.4362
329,20060701,6,SO46639,12,1,3,469.794,1409.382
271,20060701,6,SO46639,13,1,1,202.332,202.332
415,20060701,6,SO46639,14,1,1,198.036,198.036
456,20060701,6,SO46639,15,1,2,44.994,89.988
221,20060701,6,SO46639,16,1,2,16.8221,33.6442
286,20060701,6,SO46639,17,1,2,183.9382,367.8764
230,20060701,6,SO46639,18,1,2,28.8404,57.6808
469,20060701,2,SO46640,1,1,6,22.794,136.764
365,20060701,2,SO46640,2,1,3,647.994,1943.982
401,20060701,2,SO46640,3,1,2,65.6018,131.2036
412,20060701,2,SO46640,4,1,1,180.129,180.129
468,20060701,2,SO46640,5,1,3,22.794,68.382
354,20060701,2,SO46640,6,1,4,1242.8518,4971.4072
399,20060701,2,SO46640,7,1,5,33.7745,168.8725
289,20060701,2,SO46640,8,1,1,744.2727,744.2727
362,20060701,2,SO46640,9,1,1,1229.4589,1229.4589
428,20060701,2,SO46640,10,1,4,209.256,837.024
411,20060701,2,SO46640,11,1,1,125.415,125.415
364,20060701,2,SO46640,12,1,4,647.994,2591.976
358,20060701,2,SO46640,13,1,7,1229.4589,8606.2123
360,20060701,2,SO46640,14,1,4,1229.4589,4917.8356
297,20060701,2,SO46640,15,1,4,736.1455,2944.582
421,20060701,2,SO46640,16,1,2,196.329,392.658
420,20060701,2,SO46640,17,1,1,141.615,141.615
397,20060701,2,SO46640,18,1,2,24.2945,48.589
356,20060701,2,SO46640,19,1,2,1242.8518,2485.7036
409,20060701,2,SO46640,20,1,3,209.256,627.768
321,20060701,5,SO46641,1,1,1,469.794,469.794
339,20060701,4,SO46642,1,1,6,469.794,2818.764
341,20060701,4,SO46642,2,1,10,469.794,4697.94
343,20060701,4,SO46642,3,1,9,469.794,4228.146
333,20060701,4,SO46642,4,1,4,469.794,1879.176
335,20060701,4,SO46642,5,1,3,469.794,1409.382
337,20060701,4,SO46642,6,1,3,469.794,1409.382
327,20060701,4,SO46642,7,1,3,234.897,704.691
329,20060701,4,SO46642,8,1,5,469.794,2348.97
331,20060701,4,SO46642,9,1,4,469.794,1879.176
321,20060701,4,SO46642,10,1,2,469.794,939.588
323,20060701,4,SO46642,11,1,2,469.794,939.588
325,20060701,4,SO46642,12,1,2,469.794,939.588
381,20060701,4,SO46642,13,1,3,600.2625,1800.7875
383,20060701,4,SO46642,14,1,3,600.2625,1800.7875
385,20060701,4,SO46642,15,1,4,600.2625,2401.05
387,20060701,4,SO46642,16,1,6,600.2625,3601.575
389,20060701,4,SO46642,17,1,5,600.2625,3001.3125
373,20060701,4,SO46642,18,1,6,1308.9375,7853.625
375,20060701,4,SO46642,19,1,4,1308.9375,5235.75
377,20060701,4,SO46642,20,1,3,1308.9375,3926.8125
379,20060701,4,SO46642,21,1,4,1308.9375,5235.75
368,20060701,4,SO46642,22,1,5,1466.01,7330.05
369,20060701,4,SO46642,23,1,6,1466.01,8796.06
370,20060701,4,SO46642,24,1,3,1466.01,4398.03
371,20060701,4,SO46642,25,1,4,1308.9375,5235.75
417,20060701,4,SO46642,26,1,6,324.4527,1946.7162
414,20060701,4,SO46642,27,1,6,149.031,894.186
415,20060701,4,SO46642,28,1,4,198.036,792.144
407,20060701,4,SO46642,29,1,2,65.6018,131.2036
422,20060701,4,SO46642,30,1,1,67.539,67.539
286,20060701,4,SO46642,31,1,4,183.9382,735.7528
254,20060701,4,SO46642,32,1,4,183.9382,735.7528
263,20060701,4,SO46642,33,1,2,202.332,404.664
433,20060701,4,SO46642,34,1,5,324.4527,1622.2635
271,20060701,4,SO46642,35,1,9,202.332,1820.988
435,20060701,4,SO46642,36,1,5,324.4527,1622.2635
265,20060701,4,SO46642,37,1,7,202.332,1416.324
273,20060701,4,SO46642,38,1,5,202.332,1011.66
343,20060701,1,SO46643,1,1,8,469.794,3758.352
375,20060701,1,SO46643,2,1,2,1308.9375,2617.875
265,20060701,1,SO46643,3,1,5,202.332,1011.66
333,20060701,1,SO46643,4,1,8,469.794,3758.352
323,20060701,1,SO46643,5,1,3,469.794,1409.382
385,20060701,1,SO46643,6,1,4,600.2625,2401.05
370,20060701,1,SO46643,7,1,2,1466.01,2932.02
331,20060701,1,SO46643,8,1,5,469.794,2348.97
383,20060701,1,SO46643,9,1,3,600.2625,1800.7875
373,20060701,1,SO46643,10,1,3,1308.9375,3926.8125
254,20060701,1,SO46643,11,1,4,183.9382,735.7528
339,20060701,1,SO46643,12,1,8,469.794,3758.352
325,20060701,1,SO46643,13,1,12,454.1342,5449.6104
429,20060701,1,SO46643,14,1,2,324.4527,648.9054
435,20060701,1,SO46643,15,1,3,324.4527,973.3581
327,20060701,1,SO46643,16,1,12,234.897,2818.764
257,20060701,1,SO46643,17,1,5,183.9382,919.691
242,20060701,1,SO46643,18,1,2,780.8182,1561.6364
381,20060701,1,SO46643,19,1,12,580.2538,6963.0456
280,20060701,1,SO46643,20,1,4,183.9382,735.7528
271,20060701,1,SO46643,21,1,8,202.332,1618.656
439,20060701,1,SO46643,22,1,1,780.8182,780.8182
377,20060701,1,SO46643,23,1,2,1308.9375,2617.875
335,20060701,1,SO46643,24,1,5,469.794,2348.97
417,20060701,1,SO46643,25,1,5,324.4527,1622.2635
407,20060701,1,SO46643,26,1,4,65.6018,262.4072
286,20060701,1,SO46643,27,1,8,183.9382,1471.5056
273,20060701,1,SO46643,28,1,2,202.332,404.664
433,20060701,1,SO46643,29,1,6,324.4527,1946.7162
368,20060701,1,SO46643,30,1,12,1417.143,17005.716
422,20060701,1,SO46643,31,1,7,67.539,472.773
263,20060701,1,SO46643,32,1,11,195.5876,2151.4636
267,20060701,1,SO46643,33,1,5,202.332,1011.66
233,20060701,1,SO46643,34,1,3,28.8404,86.5212
456,20060701,1,SO46643,35,1,2,44.994,89.988
458,20060701,1,SO46643,36,1,2,44.994,89.988
369,20060701,1,SO46643,37,1,8,1466.01,11728.08
414,20060701,1,SO46643,38,1,3,149.031,447.093
239,20060701,1,SO46643,39,1,3,780.8182,2342.4546
224,20060701,1,SO46643,40,1,2,5.1865,10.373
329,20060701,1,SO46643,41,1,11,454.1342,4995.4762
389,20060701,1,SO46643,42,1,10,600.2625,6002.625
415,20060701,1,SO46643,43,1,4,198.036,792.144
377,20060701,5,SO46644,1,1,1,1308.9375,1308.9375
364,20060701,6,SO46645,1,1,2,647.994,1295.988
360,20060701,6,SO46645,2,1,10,1229.4589,12294.589
395,20060701,6,SO46645,3,1,5,61.374,306.87
356,20060701,6,SO46645,4,1,6,1242.8518,7457.1108
426,20060701,6,SO46645,5,1,2,209.256,418.512
468,20060701,6,SO46645,6,1,4,22.794,91.176
365,20060701,6,SO46645,7,1,5,647.994,3239.97
411,20060701,6,SO46645,8,1,2,125.415,250.83
399,20060701,6,SO46645,9,1,8,33.7745,270.196
421,20060701,6,SO46645,10,1,9,196.329,1766.961
393,20060701,6,SO46645,11,1,8,137.694,1101.552
428,20060701,6,SO46645,12,1,10,209.256,2092.56
362,20060701,6,SO46645,13,1,5,1229.4589,6147.2945
420,20060701,6,SO46645,14,1,11,136.8945,1505.8395
294,20060701,6,SO46645,15,1,6,744.2727,4465.6362
305,20060701,6,SO46645,16,1,3,736.1455,2208.4365
470,20060701,6,SO46645,17,1,14,22.0342,308.4788
410,20060701,6,SO46645,18,1,5,36.447,182.235
419,20060701,6,SO46645,19,1,3,52.647,157.941
397,20060701,6,SO46645,20,1,4,24.2945,97.178
394,20060701,6,SO46645,21,1,1,20.52,20.52
354,20060701,6,SO46645,22,1,10,1242.8518,12428.518
308,20060701,6,SO46645,23,1,2,744.2727,1488.5454
412,20060701,6,SO46645,24,1,2,180.129,360.258
396,20060701,6,SO46645,25,1,3,74.838,224.514
367,20060701,6,SO46645,26,1,9,647.994,5831.946
427,20060701,6,SO46645,27,1,8,209.256,1674.048
469,20060701,6,SO46645,28,1,10,22.794,227.94
366,20060701,6,SO46645,29,1,9,647.994,5831.946
297,20060701,6,SO46645,30,1,6,736.1455,4416.873
358,20060701,6,SO46645,31,1,10,1229.4589,12294.589
391,20060701,6,SO46645,32,1,2,88.932,177.864
409,20060701,6,SO46645,33,1,5,209.256,1046.28
289,20060701,6,SO46645,34,1,3,744.2727,2232.8181
352,20060701,6,SO46645,35,1,6,1242.8518,7457.1108
421,20060701,1,SO46646,1,1,1,196.329,196.329
221,20060701,1,SO46646,2,1,5,16.8221,84.1105
410,20060701,1,SO46646,3,1,2,36.447,72.894
456,20060701,1,SO46646,4,1,4,44.994,179.976
458,20060701,1,SO46646,5,1,5,44.994,224.97
469,20060701,1,SO46646,6,1,4,22.794,91.176
233,20060701,1,SO46646,7,1,3,28.8404,86.5212
399,20060701,1,SO46646,8,1,2,33.7745,67.549
224,20060701,1,SO46646,9,1,3,5.1865,15.5595
468,20060701,1,SO46646,10,1,2,22.794,45.588
470,20060701,1,SO46646,11,1,4,22.794,91.176
410,20060701,1,SO46647,1,1,5,36.447,182.235
453,20060701,1,SO46647,2,1,4,35.994,143.976
459,20060701,1,SO46647,3,1,6,53.994,323.964
221,20060701,1,SO46647,4,1,4,16.8221,67.2884
464,20060701,1,SO46647,5,1,6,14.1289,84.7734
364,20060701,1,SO46647,6,1,9,647.994,5831.946
456,20060701,1,SO46647,7,1,5,44.994,224.97
458,20060701,1,SO46647,8,1,2,44.994,89.988
447,20060701,1,SO46647,9,1,6,15,90
401,20060701,1,SO46647,10,1,6,65.6018,393.6108
420,20060701,1,SO46647,11,1,1,141.615,141.615
216,20060701,1,SO46647,12,1,5,16.8221,84.1105
409,20060701,1,SO46647,13,1,2,209.256,418.512
419,20060701,1,SO46647,14,1,4,52.647,210.588
461,20060701,1,SO46647,15,1,3,53.994,161.982
468,20060701,1,SO46647,16,1,1,22.794,22.794
213,20060701,1,SO46647,17,1,4,16.8221,67.2884
362,20060701,1,SO46647,18,1,10,1229.4589,12294.589
470,20060701,1,SO46647,19,1,34,18.995,645.83
352,20060701,1,SO46647,20,1,11,1201.4234,13215.6574
366,20060701,1,SO46647,21,1,2,647.994,1295.988
360,20060701,1,SO46647,22,1,3,1229.4589,3688.3767
411,20060701,1,SO46647,23,1,3,125.415,376.245
230,20060701,1,SO46647,24,1,5,28.8404,144.202
469,20060701,1,SO46647,25,1,6,22.794,136.764
224,20060701,1,SO46647,26,1,6,5.1865,31.119
427,20060701,1,SO46647,27,1,4,209.256,837.024
367,20060701,1,SO46647,28,1,6,647.994,3887.964
421,20060701,1,SO46647,29,1,2,196.329,392.658
297,20060701,1,SO46647,30,1,7,736.1455,5153.0185
233,20060701,1,SO46647,31,1,6,28.8404,173.0424
365,20060701,1,SO46647,32,1,3,647.994,1943.982
308,20060701,1,SO46647,33,1,2,744.2727,1488.5454
236,20060701,1,SO46647,34,1,4,28.8404,115.3616
448,20060701,1,SO46647,35,1,4,11.994,47.976
358,20060701,1,SO46647,36,1,4,1229.4589,4917.8356
354,20060701,1,SO46647,37,1,8,1242.8518,9942.8144
356,20060701,1,SO46647,38,1,7,1242.8518,8699.9626
397,20060701,1,SO46647,39,1,3,24.2945,72.8835
428,20060701,1,SO46647,40,1,14,202.2808,2831.9312
399,20060701,1,SO46647,41,1,5,33.7745,168.8725
391,20060701,4,SO46648,1,1,3,88.932,266.796
399,20060701,4,SO46648,2,1,2,33.7745,67.549
453,20060701,4,SO46648,3,1,11,34.7942,382.7362
354,20060701,4,SO46648,4,1,2,1242.8518,2485.7036
397,20060701,4,SO46648,5,1,4,24.2945,97.178
462,20060701,4,SO46648,6,1,4,14.1289,56.5156
308,20060701,4,SO46648,7,1,5,744.2727,3721.3635
236,20060701,4,SO46648,8,1,8,28.8404,230.7232
233,20060701,4,SO46648,9,1,10,28.8404,288.404
445,20060701,4,SO46648,10,1,4,35.994,143.976
460,20060701,4,SO46648,11,1,4,53.994,215.976
364,20060701,4,SO46648,12,1,2,647.994,1295.988
426,20060701,4,SO46648,13,1,3,209.256,627.768
447,20060701,4,SO46648,14,1,4,15,60
289,20060701,4,SO46648,15,1,2,744.2727,1488.5454
470,20060701,4,SO46648,16,1,12,22.0342,264.4104
360,20060701,4,SO46648,17,1,5,1229.4589,6147.2945
394,20060701,4,SO46648,18,1,3,20.52,61.56
395,20060701,4,SO46648,19,1,3,61.374,184.122
427,20060701,4,SO46648,20,1,2,209.256,418.512
294,20060701,4,SO46648,21,1,2,744.2727,1488.5454
454,20060701,4,SO46648,22,1,3,35.994,107.982
356,20060701,4,SO46648,23,1,4,1242.8518,4971.4072
221,20060701,4,SO46648,24,1,16,16.8221,269.1536
216,20060701,4,SO46648,25,1,6,16.8221,100.9326
358,20060701,4,SO46648,26,1,7,1229.4589,8606.2123
352,20060701,4,SO46648,27,1,4,1242.8518,4971.4072
297,20060701,4,SO46648,28,1,5,736.1455,3680.7275
458,20060701,4,SO46648,29,1,5,44.994,224.97
367,20060701,4,SO46648,30,1,4,647.994,2591.976
224,20060701,4,SO46648,31,1,8,5.1865,41.492
213,20060701,4,SO46648,32,1,8,16.8221,134.5768
365,20060701,4,SO46648,33,1,2,647.994,1295.988
366,20060701,4,SO46648,34,1,1,647.994,647.994
461,20060701,4,SO46648,35,1,6,53.994,323.964
421,20060701,4,SO46648,36,1,5,196.329,981.645
464,20060701,4,SO46648,37,1,3,14.1289,42.3867
457,20060701,4,SO46648,38,1,2,44.994,89.988
362,20060701,4,SO46648,39,1,3,1229.4589,3688.3767
411,20060701,4,SO46648,40,1,2,125.415,250.83
