10782,Dick Johnson Is Dead,Documentaries,As her father nears the end of his life filmmaker Kirsten Johnson stages his death in inventive and comical ways to help them both face the inevitable.,
10783,Die Another Day,Action & Adventure,Pierce Brosnan's final outing as 007 finds James Bond facing off against a North Korean terrorist who's in league with a British diamond merchant.,Pierce Brosnan; Halle Berry; Toby Stephens; Rick Yune; Rosamund Pike; Judi Dench; John Cleese; Michael Madsen; Will Yun Lee; Kenneth Tsang; Emilio Echevarría; Mikhail Gorevoy; Lawrence Makoare; Colin Salmon; Samantha Bond
10784,Die Ontwaking,International Movies; Thrillers,An inexperienced murder detective joins a desperate search for a deranged serial killer who possesses a deep obsession with young women’s skin.,Gys de Villiers; Juanita de Villiers; Gérard Rudolf; Paul Eilers; Pete Spyropoulos; Jaco Muller; Armand Aucamp; Christine Tesco
10785,Dieter Nuhr: Nuhr in Berlin,Stand-Up Comedy,The cerebral and popular German cabaret comic expounds his theories on gender norms primal instincts and a decidedly gastrointestinal Big Bang.,Dieter Nuhr
10786,Digs & Discoveries: All Track's Lead to Rome,Children & Family Movies,After being introduced to Italy's ancient history Thomas sets out to prove his expertise until his curiosity lands him in trouble in an old mine.,Joseph May; Anna Francolini; Antonio Magro; Montserrat Lombard; Flaminia Cinque; Keith Wickham
10787,Digs & Discoveries: Mines of Mystery,Children & Family Movies,Amidst Italy's ancient sites and hidden treasures Thomas is inspired to make his own special discovery sending him on a journey to find a lost legend.,Joseph May; Flaminia Cinque; Anna Francolini; Teresa Gallagher; Montserrat Lombard; Antonio Magro; Vincenzo Nicoli
10788,Dil,Comedies; Dramas; International Movies,A miser’s scheme to set his son up with a millionaire’s daughter backfires when the two actually fall in love — just as his sly charade is revealed.,Aamir Khan; Madhuri Dixit; Saeed Jaffrey; Deven Verma; Anupam Kher; Shammi; Padma Rani; Rajesh Puri; Satyendra Kapoor
10789,Dil Chahta Hai,Comedies; Dramas; International Movies,Inseparable childhood friends Akash Sameer and Siddharth are just out of college. Nothing comes between them – until they each fall in love.,Aamir Khan; Saif Ali Khan; Akshaye Khanna; Preity Zinta; Sonali Kulkarni; Dimple Kapadia; Ayub Khan; Rajat Kapoor; Suhasini Mulay; Ahmed Khan
10790,Dil Dhadakne Do,Comedies; Dramas; International Movies,While hosting a shipboard holiday for relatives and friends a wealthy but dysfunctional family must face the ugly truths under their flawless facade.,Anil Kapoor; Priyanka Chopra; Ranveer Singh; Anushka Sharma; Farhan Akhtar; Shefali Shah; Rahul Bose; Parmeet Sethi; Vikrant Massey; Zarina Wahab; Aamir Khan
10791,Dil Hai Tumhaara,Dramas; International Movies; Music & Musicals,The sophisticated son of a powerful businessman falls for a simple free-spirited girl whose older sister is in love with him.,Rekha; Preity Zinta; Mahima Chaudhry; Arjun Rampal; Jimmy Shergill; Alok Nath; Dilip Joshi; Govind Namdeo
10792,Dil Se,Dramas; International Movies; Romantic Movies,A radio broadcaster's intense attraction to a mysterious woman opens the door to a tidal wave of powerful emotions and desires.,Shah Rukh Khan; Manisha Koirala; Preity Zinta; Raghuvir Yadav; Zohra Sehgal; Sabyasachi Chakraborty; Piyush Mishra; Krishnakant; Aditya Srivastava
10793,Dil Vil Pyaar Vyaar,International Movies; Music & Musicals; Romantic Movies,Agam Singh's brothers mean everything to him so while he promises not to marry he tries to get them to marry – but they want him to marry first.,Gurdas Maan; Neeru Bajwa; Jassi Gill; Rajiv Thakur; Khushdeed Maan; Manav Vij; Raj Jhinger; Shruti Sodhi; Meher Vij
10794,Dilan 1990,Dramas; International Movies; Romantic Movies,At a Bandung high school charming and rebellious Dilan vies for the affections of shy new student Milea.,Vanesha Prescilla; Iqbaal Ramadhan; Debo Andryos; Giulio Parengkuan; Omara Esteghlal; Yoriko Angeline; Zulfa Maharani; Brandon Salim
10795,Dilan 1991,Dramas; International Movies; Romantic Movies,Dilan's involvement in the motorbike gang imperils his relationship with Milea whose distant relative returns from Belgium.,Iqbaal Ramadhan; Vanesha Prescilla; Ira Wibowo; Bucek Depp; Happy Salma; Farhan; Maudy Koesnaedi; Jerome Kurnia
10796,Dilwale,Action & Adventure; Dramas; International Movies,A young couple falls in love but conflicting loyalties drive them apart. Years later fate intervenes and hands them a second chance.,Shah Rukh Khan; Kajol; Kriti Sanon; Kabir Bedi; Varun Dhawan; Boman Irani; Johnny Lever; Varun Sharma; Sanjay Mishra; Vinod Khanna; Mukesh Tiwari; Pankaj Tripathi; Shawar Ali
10797,Dinner for Five,Stand-Up Comedy & Talk Shows,In each episode four celebrities join host Jon Favreau for dinner and share revealing stories about both show business and their personal lives.,
10798,Dinner for Schmucks,Comedies,The host of a dinner party invites his friends to bring the saddest loser they can find. But the ultimate schmuck turns everyone else into the losers.,Steve Carell; Paul Rudd; Zach Galifianakis; Jemaine Clement; Jeff Dunham; Bruce Greenwood; Ron Livingston; Chris O'Dowd; Lucy Punch; Stephanie Szostak; David Walliams; Larry Wilmore
10799,Dino Girl Gauko,Anime Series; Kids' TV,When she gets angry middle schooler Naoko turns into fierce dinosaur Gauko! Thanks to friends aliens and more her life is full of wacky incidents.,Naoko Matsui; Hiroshi Kamiya; Kazue Ikura; Chafurin; Chie Kojiro; Mari Mashiba; Ryoko Shiraishi; Hidekatsu Shibata; Tadashi Miyazawa; Sonosuke Hattori; Karen; Yui Toita; Izu Konishi; Eri Ozaki; Risa Nakamura; Tomoyo Chujo; Takuro Hijioka; Sawako Yoshida; Chika Okubo; Yuri Fujiwara; Tomomi Yamakawa; Hikaru Yuki; Miyako Kobayashi; Mutsuki Arisawa; Koharu Nogata; Tomoka Kuzutani; Madoka Yokoyama; Madoka Hiraide; Ayako Takamura; Yuki Arimoto; Yuto Kazama; Arisa Takami; Chika Sakamoto
10800,Dino Hunt,Docuseries; Science & Nature TV,Top scientists and paleontologists examine dinosaur fossils located throughout Canada while searching for elusive new species.,
10801,Dinosaur King,Anime Series; Kids' TV,Aided by tablets found near a downed meteorite Max Rex and Zoe race the evil Alpha Gang as they travel the globe in search of living dinosaurs.,Megumi Matsumoto; Matsuri Mizuguchi; Tomoko Kobashi; Asuka Tanii; Seiko Tamura; Veronica Taylor; Sebastian Arcelus; Kether Donohue; Rachael Lillis; Madeleine Blaustein
10802,Dinotrux,Kids' TV,Half dinosaur half construction truck full-on fun! Watch giant Ty Rux his little buddy Revvit and the crew come face-to-face with evil D-Structs.,Andrew Francis; Richard Ian Cox; Ashleigh Ball; Matt Hill; Brian Drummond; Paul Dobson
10803,Dinotrux Supercharged,Kids' TV,Amped up with powers that make them faster stronger and more agile than ever the Dinotrux are back to face new challenges and meet new friends.,Andrew Francis; Richard Ian Cox; Brian Drummond; Matt Hill; Ashleigh Ball; Paul Dobson
10804,Dirty John,Crime TV Shows; TV Dramas; TV Mysteries,Businesswoman Debra Newell's life unravels when she falls for the lies and manipulation of con man John Meehan. Based on the true-crime podcast.,Connie Britton; Eric Bana; Juno Temple; Julia Garner; Jean Smart; Keiko Agena; Jeff Perry; Kevin Zegers; Jake Abel
10805,Dirty Money,Crime TV Shows; Docuseries,From crippling payday loans to cars that cheat emissions tests this investigative series exposes brazen acts of corporate greed and corruption.,
10806,Disappearance,International TV Shows; TV Dramas; TV Mysteries,A university lecturer in Russia returns to Egypt after her husband's sudden disappearance uncovering further mysteries the more she investigates.,Nelly Karim; Mohamed Mamdouh; Hesham Selim
10807,Disciples Of The 36th Chamber,Action & Adventure; International Movies,"Shaolin monk San Te returns to protect a fellow hero with a talent for finding trouble in this action-packed sequel to ""The 36th Chamber of Shaolin.""",Hou Hsiao; Gordon Liu; Lily Li; Jason Pai Piao; Chia-Liang Liu
10808,Disclosure,Documentaries; LGBTQ Movies,In this documentary leading trans creatives and thinkers share heartfelt perspectives and analysis about Hollywood's impact on the trans community.,
10809,Disco Dancer,Cult Movies; Dramas; International Movies,A poor boy grows up to be a famous disco dancer hoping to use his art to exact revenge on the millionaire who once framed him and his mother for theft.,Mithun Chakraborty; Kim; Kalpana Iyer; Om Puri; Gita Siddharth; Yusuf Khan; Bob Christo; Om Shivpuri; Karan Razdan
10810,Disconnect,Comedies; International Movies; Romantic Movies,A group of singletons stumbles through the wild dating scene in Nairobi as two friends wonder if their relationship is more than platonic.,Brenda Wairimu; Nick Mutuma; Catherine Kamau; Pascal Tokodi; Patricia Kihoro; Pierra Makena; Bridget Shighadi; Brian Ogola; Illya Frank; Aseem Sharma; Arthur Sanya; Justin Mirichii; Maqbul Mohammed
10811,Discovering Bigfoot,Documentaries,Follow Todd Standing Dr. Jeff Meldrum and other researchers into the wilderness where they try to capture definitive proof of Sasquatch's existence.,Todd Standing
10812,Disenchantment,TV Action & Adventure; TV Comedies; TV Sci-Fi & Fantasy,Princess duties call but she'd rather be drinking. Free-spirited Bean exasperates the king as she wreaks havoc with her demon and elf pals.,Abbi Jacobson; Eric André; Nat Faxon; John DiMaggio; Tress MacNeille; Matt Berry; David Herman; Maurice LaMarche; Lucy Montgomery; Billy West
10813,Disjointed,TV Comedies,Pot activist Ruth Whitefeather Feldman runs a medical marijuana dispensary while encouraging her loyal patients to chill out and enjoy the high life.,Kathy Bates; Aaron Moten; Tone Bell; Dougie Baldwin; Elizabeth Ho; Elizabeth Alderfer; Chris Redd; Betsy Sodaro; Nicole Sullivan; Michael Trucco
10814,Dismissed,Thrillers,An intelligent but intense honor student traumatizes his high school teacher and mentor when he doesn't get the grade he believes he deserves.,Kent Osborne; Dylan Sprouse; Rae Gray; Alycia Delmore; Robert Longstreet; Chris Bauer; Randall Park; Mitchell Edwards; Victoria Zeutzius; Leslie Thurston; Matthew J. Evans
10815,District 9,Action & Adventure; International Movies; Sci-Fi & Fantasy,After years of segregation and forced labor a race of stranded aliens enlists in a resistance movement spearheaded by a rogue government agent.,Sharlto Copley; Jason Cope; David James; Vanessa Haywood; Mandla Gaduka; Kenneth Nkosi; Eugene Khumbanyiwa; Louis Minnaar; William Allen Young; Nathalie Boltt
10816,Diva Brides,British TV Shows; Reality TV,In this reality series brides-to-be stop at nothing to have their dream weddings despite meager funds fallouts with friends or even absent grooms.,
10817,Dive Club,Kids' TV; TV Dramas; Teen TV Shows,On the shores of Cape Mercy a skillful group of teen divers investigate a series of secrets and signs after one of their own mysteriously goes missing.,Aubri Ibrag; Sana'a Shaik; Miah Madden; Mercy Cornwall; Georgia-May Davis; Ryan Harrison; Josh Heuston; Alexander Grant
10818,Divines,Dramas; Independent Movies; International Movies,A shrewd teenager and her wisecracking best friend plan to get rich or die trying by following in the footsteps of a flashy female drug dealer.,Déborah Lukumuena; Jisca Kalvanda; Kévin Mischel; Majdouline Idrissi; Oulaya Amamra; Yasin Houicha
10819,DJ Cinderella,Children & Family Movies; Comedies,Fiercely independent and disillusioned with love a teen DJ is determined to chart her own path till a pop heartthrob falls for her awesome mix.,Maísa Silva; Filipe Bragança; Fernanda Paes Leme; Miriam Freeland; Marcelo Valle; Elisa Pinheiro; Sérgio Malheiros; Giovanna Grigio; Bárbara Maia; Letícia Pedro; Kiria Malheiros; Leo Cidade; Matheus Costa; Isabel Fillardis; Selma Lopes
10820,Django Unchained,Action & Adventure; Dramas,Accompanied by a German bounty hunter a freed slave named Django travels across America to free his wife from a sadistic plantation owner.,Jamie Foxx; Christoph Waltz; Leonardo DiCaprio; Kerry Washington; Samuel L. Jackson; Walton Goggins; Dennis Christopher; James Remar; David Steen; Dana Gourrier; Nichole Galicia; Laura Cayouette; Ato Essandoh; Sammi Rotibi; Escalante Lundy; Don Johnson
10821,DNA,Dramas; International Movies,Grieving the death of her grandfather Neige navigates family conflict and questions her world in this meditation about cultural identity and roots.,Maïwenn; Fanny Ardant; Louis Garrel; Dylan Robert; Marine Vacth; Caroline Chaniolleau; Alain Françon; Florent Lacger; Henri-Noël Tabary; Omar Marwan
10822,Do Do Sol Sol La La Sol,International TV Shows; Romantic TV Shows; TV Comedies,A riches-to-rags pianist who loses everything but her smile is guided by twinkling little stars to a small town where she finds hope home and love.,Go A-ra; Lee Jae-wook; Kim Ju-hun; Ye Ji-won; Lee Soon-jae; Shin Eun-soo; Seo Yi-sook
10823,Do Dooni Chaar,Comedies; International Movies,A struggling math teacher holds down a second job to keep his family afloat. But when he receives a wedding invitation he's determined to attend.,Rishi Kapoor; Neetu Singh; Aditi Vasudev; Archit Krishna; Akhilendra Mishra; Natasha Rastogi; Manoj Bakshi; Supriya Shukla
10824,Do Paise Ki Dhoop Chaar Aane Ki Baarish,Dramas; Independent Movies; International Movies,When a sex worker hires a gay songwriter to care for her disabled son the ensuing bonds that form offer a complex portrayal of love and family.,Manisha Koirala; Rajit Kapoor; Sanaj Naval; Rajendra Gupta; Suhaas Khandke; Nassar Abdulla; Saurabh Dubey; Usha Jadhav; Ashwin Kaushal; Milind Soman
10825,Do the Right Thing,Classic Movies; Comedies; Dramas,On a sweltering day in Brooklyn simmering racial tensions between residents rise to the surface and ignite rage violence and tragedy.,Danny Aiello; Ossie Davis; Ruby Dee; Richard Edson; Giancarlo Esposito; Spike Lee; Bill Nunn; John Turturro; Paul Benjamin; Frankie Faison; Samuel L. Jackson; Rosie Perez; Martin Lawrence; Miguel Sandoval
10826,Doctor Bello,Dramas; International Movies,A troubled doctor sets out to save the life of a miracle worker who cured his cancer patient using an unprecedented and mysterious remedy.,Isaiah Washington; Vivica A. Fox; Jimmy Jean-Louis; Genevieve Nnaji; Stephanie Okereke; Justus Esiri; Ebbe Bassey; Jon Freda; Evan Brinkman
10827,Doctor Foster,British TV Shows; International TV Shows; Romantic TV Shows,When she suspects her husband is cheating on her Dr. Gemma Foster starts an investigation that leads her down a dark path of obsession.,Suranne Jones; Bertie Carvel; Clare-Hope Ashitey; Cheryl Campbell; Jodie Comer; Victoria Hamilton; Martha Howe-Douglas; Adam James; Thusitha Jayasundera; Sara Stewart; Neil Stuke; Tom Taylor; Robert Pugh; Shazia Nicholls; Cian Barry; Megan Roberts; Charlie Cunniffe; Navin Chowdhry
